timestamp,open,high,low,volume,dividend amount,firstDiffAbs,firstDiff_%,ROC_2,score,pos_simple,neg_simple,Action,n-1,n-2,n-3,adjusted close
9/17/10,265.82,277.96,265.52,89745700,0,1.5194,4.343028973,-0.057985961,0.007954055,4,7,Call,34.9848,33.4654,32.8759,34.9848
9/24/10,276.08,293.53,275.85,119558800,0,2.1535,5.798596059,0.034689022,0.02420342,3,5,Put,35.8932,37.1383,34.9848,37.1383
10/1/10,293.975,294.73,275,111037700,0,-1.2451,-3.468902188,-0.039276671,0.00640993,6,6,Call,37.1383,34.9848,33.4654,35.8932
10/8/10,281.6,294.5,277.77,95533600,0,1.4674,3.927667115,-0.065674337,0.017337364,2,11,Call,37.3606,35.8932,37.1383,37.3606
10/15/10,294.74,315,292.49,106210000,0,2.6261,6.567433672,0.023646417,0.015679171,2,6,Put,38.2385,39.063,39.9867,39.9867
10/22/10,318.47,319,300.02,141844900,0,-0.9237,-2.364641733,0.021562038,0.010620683,4,16,Put,38.969,39.1342,40.2903,39.063
10/29/10,309.09,311.6,300.87,77355600,0,-0.8245,-2.156203826,-0.050925409,0.0040091,12,12,Call,39.063,39.9867,37.3606,38.2385
11/5/10,302.22,320.18,302.2,84639600,0,2.0518,5.092540885,0.029541935,0.003418849,4,7,Put,39.1342,40.2903,38.2385,40.2903
11/12/10,317.2,321.3,303.63,78809300,0,-1.1561,-2.954193519,0.004239267,0.004248523,3,6,Put,39.9867,37.3606,35.8932,39.1342
11/19/10,308.46,310.54,297.76,86430000,0,-0.1652,-0.423926711,-0.02625457,0.014399605,4,4,Call,40.0197,38.969,39.1342,38.969
11/26/10,306.68,317.6999,305.87,55851200,0,1.0507,2.625456962,-0.007686643,0.017982896,4,6,Call,40.2903,38.2385,39.063,40.0197
12/3/10,315.5,319,310.87,79083000,0,0.31,0.768664285,-0.009733316,0.020994682,1,5,Call,40.3297,40.0197,38.969,40.3297
12/10/10,318.64,323.99,317.11,61376200,0,0.3964,0.973331598,-0.000154668,0.024430743,2,4,Call,40.688,41.4045,43.6329,40.7261
12/17/10,324.37,325.06,319,68467700,0,0.0063,0.015466803,-0.009240544,0.009630576,4,15,Call,40.7261,40.3297,40.0197,40.7324
12/23/10,321.6,325.72,318.23,40394400,0,0.3799,0.924054358,0.003223508,-0.005421078,4,9,Put,40.7324,40.7261,40.3297,41.1123
12/31/10,322.8519,326.66,321.31,33567200,0,-0.1321,-0.322350794,-0.040341522,0.00535258,9,8,Call,40.9802,41.1123,40.7324,40.9802
1/7/11,325.64,336.35,324.8365,57932100,0,1.7227,4.034152247,-0.03546841,-0.006217175,1,15,Call,41.1123,40.7324,40.7261,42.7029
1/14/11,338.83,348.48,337.17,64317100,0,1.5703,3.546840978,0.066600496,0.026641197,4,4,Put,41.4045,43.6329,42.8668,44.2732
1/21/11,329.52,348.6,326,161992900,0,-2.7645,-6.66004958,-0.027908404,0.014200509,4,14,Call,41.4617,40.688,41.4045,41.5087
1/28/11,326.87,345.6,326.72,89482500,0,1.1917,2.790840367,-0.030014743,0.011383332,7,10,Call,41.5087,44.2732,42.7029,42.7004
2/4/11,335.8,346.7,334.3,63516900,0,1.3213,3.001474273,-0.029003057,0.012610959,3,5,Call,41.6027,42.5682,43.7752,44.0217
2/11/11,347.89,360,347.64,94461800,0,1.3149,2.900305713,0.017942184,0.021742856,3,8,Put,42.0105,44.7191,45.7368,45.3366
2/18/11,356.79,364.9,349.52,86513900,0,-0.7991,-1.794218355,0.006893106,0.012053093,5,4,Put,42.5682,43.7752,44.662,44.5375
2/25/11,342.15,348.43,337.72,86583200,0,-0.3049,-0.689310599,-0.032888178,0.013384713,5,9,Call,42.5886,43.2594,44.042,44.2326
3/4/11,351.24,360.29,347.681,86280600,0,1.5042,3.288817757,0.022757614,0.023631912,3,4,Put,42.7004,41.5087,44.2732,45.7368
3/11/11,361.4,361.67,344.9,83370200,0,-1.0177,-2.275761364,0.064474358,0.022689872,6,1,Put,42.7029,40.9802,41.1123,44.7191
3/18/11,353.18,356.4844,326.26,133274500,0,-2.7086,-6.44743576,-0.059368143,0.014372233,3,10,Call,42.8668,42.5886,43.2594,42.0105
3/25/11,335.99,352.06,335.26,70069400,0,2.6515,5.936814294,0.020258046,-0.001419856,3,11,Put,43.2594,44.042,44.4828,44.662
4/1/11,353.15,354.32,343.3,60155100,0,-0.8868,-2.025804565,0.028354499,0.018381056,7,6,Put,43.61,41.4617,40.688,43.7752
4/8/11,344.31,344.6,333.95,74869200,0,-1.207,-2.835449937,0.023207628,0.015922327,7,6,Put,43.6329,42.8668,42.5886,42.5682
4/15/11,334.06,336.14,326.8,68793300,0,-0.9655,-2.320762835,-0.066255636,0.0251929,4,4,Call,43.7752,44.662,42.0105,41.6027
4/21/11,326.1,355.13,320.16,88705500,0,2.952,6.625563633,0.001616355,0.015516731,3,16,Put,44.0217,42.7004,41.5087,44.5547
4/29/11,350.34,354.99,345.52,83173700,0,-0.0719,-0.161635509,0.010008628,0.009166244,9,12,Put,44.042,44.4828,44.5547,44.4828
5/6/11,349.74,351.83,345.5,62907700,0,-0.4408,-1.000862813,0.018090866,0.021317261,1,8,Put,44.2326,44.5375,45.3366,44.042
5/13/11,347.86,350,340.35,52534100,0,-0.7826,-1.80908658,0.015750694,0.025651721,5,12,Put,44.2732,42.7029,40.9802,43.2594
5/20/11,339.2,342.414,330.73,65572300,0,-0.6708,-1.575069385,-0.006489871,0.011666357,3,5,Call,44.4828,44.5547,41.6027,42.5886
5/27/11,329.97,338.56,329.42,50925400,0,0.2782,0.648987095,-0.017557852,0.013080734,6,6,Call,44.5375,45.3366,44.0217,42.8668
6/3/11,341.1,352.132,341,58016800,0,0.7661,1.755785199,0.053820237,0.021911676,2,7,Put,44.5547,41.6027,42.5682,43.6329
6/10/11,344.84,347.05,325.51,72660500,0,-2.2284,-5.382023693,0.017609615,0.016367209,1,9,Put,44.662,42.0105,44.7191,41.4045
6/17/11,327.2,333.25,318.33,78173200,0,-0.7165,-1.760961463,-0.018660595,0.007836528,5,2,Call,44.7191,45.7368,44.2326,40.688
6/24/11,317.355,333.15,310.5,90149200,0,0.7737,1.86605952,-0.049261637,0.005756976,4,4,Call,45.2324,47.8953,47.4672,41.4617
7/1/11,327.59,343.5,327.25,62318800,0,2.1483,4.926163724,-0.045730953,0.020364422,4,4,Call,45.3366,44.0217,42.7004,43.61
7/8/11,343,360,342.5,60320600,0,2.0899,4.573095346,-0.014278966,-0.002251063,3,8,Call,45.6999,43.61,41.4617,45.6999
7/15/11,356.34,365,348.62,78604400,0,0.662,1.427896613,-0.072157046,0.009988282,9,13,Call,45.7368,44.2326,44.5375,46.3619
7/22/11,365.43,396.27,365.28,120585800,0,3.6055,7.215704639,0.007220435,-0.000568215,5,6,Put,46.1903,47.6349,48.8647,49.9674
7/29/11,390.35,404.5,384,105440400,0,-0.3582,-0.722043492,0.045125897,0.02117234,2,5,Put,46.3619,45.6999,43.61,49.6092
8/5/11,397.78,399.5,362.57,145031500,0,-2.142,-4.512589746,-0.008938247,0.012296982,6,5,Call,46.9818,48.4454,51.365,47.4672
8/12/11,361.69,379.64,353.02,156286400,0,0.4281,0.893824655,0.058871517,0.003459381,5,9,Put,47.4672,49.6092,49.9674,47.8953
8/19/11,379.63,384.97,356,108167100,0,-2.6629,-5.887151688,-0.071822706,0.017376309,3,9,Call,47.5218,48.7325,45.2324,45.2324
8/26/11,364.51,383.8,355.09,118972900,0,3.5001,7.182270559,0.025476729,0.013793853,8,7,Put,47.6349,48.8647,50.8491,48.7325
9/2/11,388.18,392.08,371.83,76015800,0,-1.2107,-2.547672858,-0.009087194,0.009601132,3,7,Call,47.8953,47.4672,49.6092,47.5218
9/9/11,367.37,388.61,366.48,65758800,0,0.4358,0.908719369,-0.057477861,0.00847051,2,4,Call,47.9576,47.5218,48.7325,47.9576
9/16/11,375.89,400.503,371.9,91408900,0,2.9246,5.747786063,-0.009399396,0.025144542,4,7,Call,48.4073,50.0081,49.5101,50.8822
9/23/11,397,422.86,395.2045,132869600,0,0.4828,0.939939648,0.060265784,0.009559237,1,3,Put,48.4454,51.365,50.8822,51.365
9/30/11,399.86,409.25,381.18,109776400,0,-2.9196,-6.026578375,0.031152489,0.00425136,2,9,Put,48.7325,45.2324,47.8953,48.4454
10/7/11,380.37,384.78,354.24,144188800,0,-1.4636,-3.115248884,-0.123697861,0.018277256,8,5,Call,48.8647,50.8491,51.4475,46.9818
10/14/11,379.09,422,378.21,95358600,0,6.6319,12.36978608,0.074147313,0.019306719,7,9,Put,49.5101,46.1903,47.6349,53.6137
10/21/11,421.74,426.7,390.75,137222200,0,-3.7009,-7.414731291,-0.02983041,0.022960897,0,13,Call,49.6092,49.9674,46.3619,49.9128
10/28/11,396.18,409,393.151,78799200,0,1.5347,2.983040964,0.011768153,0.017436982,4,14,Put,49.9128,53.6137,46.9818,51.4475
11/4/11,402.42,409.33,393.22,71009200,0,-0.5984,-1.176815322,0.040610093,0.008448936,3,18,Put,49.9674,46.3619,45.6999,50.8491
11/11/11,399.91,408,380.26,93855000,0,-1.9844,-4.061009277,0.025817205,-0.003663077,6,18,Put,50.0081,49.5101,46.1903,48.8647
11/18/11,383.5201,391.14,374.88,73741600,0,-1.2298,-2.581720545,0.031274965,0.00549571,8,11,Put,50.3473,55.41,54.5592,47.6349
11/25/11,370.4,377.93,363.32,55001200,0,-1.4446,-3.127496466,-0.067052985,0.020048283,9,5,Call,50.8491,51.4475,49.9128,46.1903
12/2/11,372.35,393.6299,370.2,67658700,0,3.3198,6.705298515,-0.009958387,0.014934554,4,15,Call,50.8822,47.9576,47.5218,49.5101
12/9/11,393.49,396.41,386.7625,57818000,0,0.498,0.995838674,0.033069392,0.00064679,6,11,Put,51.2417,48.4073,50.0081,50.0081
12/16/11,391.68,395.4,377.68,61591500,0,-1.6008,-3.306939243,-0.055314324,0.001904625,1,5,Call,51.365,50.8822,47.9576,48.4073
12/23/11,382.47,403.59,380.48,46694700,0,2.8344,5.531432408,-0.00412408,0.018110251,11,8,Call,51.4475,49.9128,53.6137,51.2417
12/30/11,403.1,409.09,400.51,31763500,0,0.2122,0.412408,-0.041192967,0.027289243,10,2,Call,51.4539,51.2417,48.4073,51.4539
1/6/12,409.4,422.75,409,41135900,0,2.2106,4.119296742,0.006170386,0.010713195,8,11,Put,51.4622,53.6646,55.8125,53.6645
1/13/12,425.5001,427.75,418.66,46639800,0,-0.3291,-0.61703859,-0.001166717,0.013361152,2,13,Call,53.3354,53.6645,51.4539,53.3354
1/20/12,424.2,431.369,419.75,42692900,0,0.0623,0.116671692,-0.060319857,0.017776692,7,5,Call,53.3977,53.3354,53.6645,53.3977
1/27/12,422.67,454.45,419.55,86989600,0,3.4277,6.031985697,-0.026975658,-0.009776534,3,15,Call,53.6137,46.9818,48.4454,56.8254
2/3/12,445.71,460,445.39,54088100,0,1.5754,2.697565787,-0.068379082,0.007579911,4,8,Call,53.6645,51.4539,51.2417,58.4008
2/10/12,458.38,497.62,458.201,88894400,0,4.2865,6.837908157,-0.017328001,0.013706722,2,2,Call,53.6646,55.8125,57.3388,62.6873
2/17/12,499.53,526.29,486.63,141574700,0,1.1054,1.732800148,-0.038838097,0.005847379,6,26,Call,53.7863,50.3473,55.41,63.7927
2/24/12,506.88,522.9,504.12,73999900,0,2.5777,3.88380965,-0.041766708,0.020318998,10,20,Call,54.1733,51.4622,53.6646,66.3704
3/2/12,521.31,548.21,516.28,114820100,0,2.8929,4.176670762,1.88E-05,0.028539509,5,10,Put,54.5592,57.0679,59.5497,69.2633
3/9/12,545.42,547.74,516.221,119759300,0,-0.0013,-0.001876931,-0.068992818,0.021266388,3,11,Call,55.1506,55.353,54.1733,69.262
3/16/12,548.982,600.01,547,160792400,0,5.1327,6.899281804,-0.017581785,0.000470938,8,26,Call,55.353,54.1733,51.4622,74.3947
3/23/12,598.37,609.65,582,122010700,0,1.3314,1.758178488,-0.005838195,0.00348731,5,15,Call,55.41,54.5592,57.0679,75.7261
3/30/12,599.79,621.45,595.26,114200300,0,0.4447,0.583819521,-0.05385998,0.011857945,5,24,Call,55.4964,58.1186,59.3241,76.1708
4/5/12,601.83,634.66,600.38,94542500,0,4.3361,5.38599797,0.047007246,-0.007058624,9,22,Put,55.6576,55.4964,58.1186,80.5069
4/13/12,626.13,644,603.51,130637800,0,-3.6145,-4.700724649,0.056283931,0.014749126,10,24,Put,55.8125,57.3388,58.3672,76.8924
4/20/12,610.06,620.25,570.42,174876800,0,-4.0972,-5.628393081,-0.049783903,0.006819407,6,24,Call,56.2291,58.7871,58.0116,72.7952
4/27/12,570.61,618,555,138973100,0,3.8139,4.978390296,0.066784472,0.027555595,2,8,Put,56.3904,64.0975,66.6998,76.6091
5/4/12,597.8,598.4,565.17,88038400,0,-4.796,-6.678447247,-0.002576439,0.013348494,2,12,Call,56.8254,53.3977,53.3354,71.8131
5/11/12,561.5,575.88,558.73,77529300,0,0.1855,0.257643899,0.068497989,0.012557822,3,9,Put,57.0679,59.5497,57.1969,71.9986
5/18/12,562.57,567.51,522.18,101406100,0,-4.6156,-6.849798911,-0.056750624,0.015322382,8,12,Call,57.1969,55.6576,55.4964,67.383
5/25/12,534.5,576.5,534.05,97700400,0,4.0541,5.675062398,0.002317884,0.009240603,9,22,Put,57.2323,55.1506,55.353,71.4371
6/1/12,570.9,581.5,560.52,68664300,0,-0.1652,-0.231788405,-0.033309055,0.014977038,7,14,Call,57.3388,58.3672,57.7722,71.2719
6/8/12,561.5,580.584,548.5,74069600,0,2.4558,3.330905481,0.010781272,0.022202253,9,5,Put,57.7722,56.2291,58.7871,73.7277
6/15/12,587.72,588.5,566.7,71466200,0,-0.7864,-1.078127206,-0.01369098,0.024616217,5,4,Call,58.0116,53.7863,50.3473,72.9413
6/22/12,570.96,590,570.37,63270800,0,1.0125,1.369098004,-0.00325358,0.01805144,7,5,Call,58.1186,59.3241,61.2347,73.9538
6/29/12,577.3,584,565.61,53151900,0,0.2414,0.325357975,-0.036113024,0.011579507,5,7,Call,58.1518,56.3904,64.0975,74.1952
7/6/12,584.73,614.34,583.6,55182800,0,2.7798,3.611302371,0.001504045,0.016011242,3,14,Put,58.3672,57.7722,56.2291,76.975
7/13/12,605.3,619.87,592.68,75005500,0,-0.1156,-0.150404505,0.001108444,0.009401655,2,19,Put,58.4008,56.8254,53.3977,76.8594
7/20/12,605.12,615.35,603.15,60068500,0,-0.0851,-0.110844384,0.032709375,0.011557184,9,9,Put,58.7871,58.0116,53.7863,76.7743
7/27/12,594.4,609.68,570,97892500,0,-2.4317,-3.270937524,-0.049602033,0.016011903,5,15,Call,59.3241,61.2347,58.1518,74.3426
8/3/12,590.92,617.98,587.82,67966100,0,3.88,4.960203317,-0.013861206,0.013449605,5,18,Call,59.3693,60.0291,57.2323,78.2226
8/10/12,617.29,625,615.26,44779900,2.65,1.0995,1.38612064,-0.040748951,0.004362437,6,19,Call,59.5497,57.1969,55.6576,79.3221
8/17/12,623.39,648.19,623.25,56201400,0,3.3696,4.074895062,-0.022785447,0.010443496,5,13,Call,60.0291,57.2323,55.1506,82.6917
8/24/12,650.01,674.88,648.11,101746300,0,1.9281,2.278544738,-0.003033791,0.013489503,6,15,Call,60.7345,65.0874,63.6499,84.6198
8/31/12,679.99,680.87,657.25,54937600,0,0.2575,0.303379113,-0.02233902,-0.001469548,8,26,Call,61.0624,60.7345,65.0874,84.8773
9/7/12,665.76,682.48,664.5,50897500,0,1.9394,2.233902003,-0.015680325,0.012056636,5,18,Call,61.2347,58.1518,56.3904,86.8167
9/14/12,680.45,696.98,656,103680300,0,1.383,1.568032544,-0.012591184,0.028689201,7,6,Call,62.6873,58.4008,56.8254,88.1997
9/21/12,699.35,705.07,693.62,71663100,0,1.1247,1.259118449,0.049451744,0.00407782,11,13,Put,63.0664,61.0624,60.7345,89.3244
9/28/12,686.86,695.12,660.35,102295000,0,-4.2091,-4.945174369,0.022242693,0.007779356,4,24,Put,63.103,63.0664,61.0624,85.1153
10/5/12,671.5,676.75,650.65,91450000,0,-1.852,-2.224269276,0.03632727,0.020802077,5,15,Put,63.6499,65.4532,65.6244,83.2633
10/12/12,646.88,647.56,623.55,106894400,0,-2.9187,-3.632727028,0.032588817,0.001780981,5,15,Put,63.7927,62.6873,58.4008,80.3446
10/19/12,632.35,652.79,609.62,92572200,0,-2.5357,-3.258881696,0.009668612,0.010068792,5,11,Put,64.0975,66.6998,67.5587,77.8089
10/26/12,612.42,635.38,591,124541500,0,-0.7451,-0.966861224,0.047157826,0.01021833,4,7,Put,64.3809,63.103,63.0664,77.0638
11/2/12,594.88,603,574.75,52524100,0,-3.4705,-4.715782551,0.049379512,0.005590482,4,5,Put,65.0874,63.6499,65.4532,73.5933
11/9/12,583.515,590.74,533.72,131562900,2.65,-3.463,-4.937951214,0.036729607,0.009283147,7,14,Put,65.3268,66.5755,65.353,70.1303
11/16/12,554.15,554.5,505.7501,127954500,0,-2.4846,-3.672960735,-0.076678123,0.015857709,9,14,Call,65.353,68.36,75.0299,67.6457
11/23/12,540.7097,572,539.88,75425000,0,5.6177,7.667812305,-0.023543947,0.016873941,4,9,Call,65.4532,65.6244,59.3693,73.2634
11/30/12,575.9,594.25,572.26,92528300,0,1.7665,2.354394715,0.097570217,0.00903427,9,27,Put,65.6244,59.3693,60.0291,75.0299
12/7/12,593.65,594.59,518.63,140365700,0,-6.6699,-9.75702165,0.04601166,0.008551748,5,10,Put,65.7813,71.7563,71.0467,68.36
12/14/12,525,549.56,505.58,119457600,0,-3.007,-4.601165976,-0.018362611,0.005803365,4,9,Call,66.3704,63.7927,62.6873,65.353
12/21/12,508.93,534.9,501.23,103950700,0,1.2225,1.836261087,0.019114667,0.013512938,7,16,Put,66.4814,64.3809,63.103,66.5755
12/28/12,520.35,524.25,504.66,45985300,0,-1.2487,-1.911466657,-0.033036456,0.010386193,5,13,Call,66.5755,65.353,68.36,65.3268
1/4/13,510.53,555,509,77403900,0,2.2319,3.30364557,0.0128771,0.012455052,3,10,Put,66.6998,67.5587,65.3268,67.5587
1/11/13,522,531.89,515.2,82218600,0,-0.8589,-1.287710008,0.040599087,0.011190712,5,10,Put,67.383,71.9986,71.8131,66.6998
1/18/13,502.68,510.75,483.38,115299500,0,-2.6023,-4.059908733,0.136673973,0.014144051,8,22,Put,67.5587,65.3268,66.5755,64.0975
1/25/13,504.56,514.99,435,142569100,0,-7.7071,-13.66739729,-0.03028969,-0.00667309,5,17,Call,67.6457,70.1303,73.5933,56.3904
2/1/13,437.825,462.6,435.86,94023200,0,1.7614,3.028969009,-0.050345637,0.012180005,5,16,Call,67.9367,68.7111,66.4814,58.1518
2/8/13,453.91,478.81,442,106496800,2.65,3.0829,5.034563736,0.032206135,0.01335339,6,22,Put,68.3042,68.9864,68.4041,61.2347
2/15/13,476.5,484.94,459.92,83884700,0,-1.9106,-3.220613545,0.020742069,0.027042646,8,5,Put,68.36,75.0299,73.2634,59.3241
2/22/13,461.1,462.73,442.82,60354400,0,-1.2055,-2.07420688,0.047249912,0.006095235,2,11,Put,68.4041,67.9367,68.7111,58.1186
3/1/13,453.85,455.12,429.98,83442600,0,-2.6222,-4.724991171,-0.00289628,0.018332525,6,15,Call,68.6856,70.2996,70.9658,55.4964
3/8/13,427.8,435.43,419,90764100,0,0.1612,0.289628011,-0.026912298,0.01627924,7,12,Call,68.6949,65.7813,71.7563,55.6576
3/15/13,429.7499,444.23,425.14,81911900,0,1.5393,2.691229769,-0.039509855,0.023862081,6,11,Call,68.7111,66.4814,64.3809,57.1969
3/22/13,441.45,462.1,441.2,79285500,0,2.3528,3.950985479,0.043488546,0.022411354,9,17,Put,68.9864,68.4041,67.9367,59.5497
3/28/13,464.69,469.95,441.62,56053800,0,-2.4818,-4.34885461,0.045981246,0.020835573,9,5,Put,69.262,69.2633,66.3704,57.0679
4/5/13,441.9,443.698,419.68,72307500,0,-2.5087,-4.598124606,-0.015354629,0.006940498,6,14,Call,69.2633,66.3704,63.7927,54.5592
4/12/13,424.85,437.99,422.49,55369600,0,0.8508,1.535462913,0.100555541,0.014151643,3,13,Put,69.3571,70.1172,69.562,55.41
4/19/13,427,427.89,385.1,101568600,0,-5.0627,-10.05555412,-0.063938215,0.020789484,2,11,Call,69.3902,68.6856,70.2996,50.3473
4/26/13,392.64,418.769,391.275,114740900,0,3.439,6.393821475,-0.072835433,0.003663272,3,6,Call,69.4312,71.9083,68.6949,53.7863
5/3/13,420.45,453.23,420,93639400,0,4.2253,7.283543291,-0.01319167,0.005192854,6,13,Call,69.562,69.4312,71.9083,58.0116
5/10/13,455.71,465.75,450.48,78083300,3.05,0.7755,1.31916696,0.045492459,0.008231071,9,15,Put,70.0309,71.0874,73.5985,58.7871
5/17/13,451.51,457.9,418.9,90599600,0,-2.558,-4.549245853,-0.026710079,0.012845657,9,13,Call,70.1172,69.562,69.4312,56.2291
5/24/13,431.91,448.3499,430.1,70708100,0,1.5431,2.671007855,-0.010194082,0.004191562,3,8,Call,70.1303,73.5933,77.0638,57.7722
5/31/13,449.9,457.1,439.4,51948000,0,0.595,1.019408161,0.017935499,0.027713946,10,7,Put,70.2996,70.9658,70.4384,58.3672
6/7/13,450.73,454.43,432.77,63469300,0,-1.0284,-1.793549917,0.02734692,0.011796646,10,26,Put,70.4384,69.3571,70.1172,57.3388
6/14/13,444.73,449.079,428.5,55685400,0,-1.5263,-2.734692049,0.040024523,0.015582946,3,18,Put,70.9658,70.4384,69.3571,55.8125
6/21/13,431.44,435.7,408.1001,57278900,0,-2.1479,-4.002452268,0.04279646,-0.007810084,1,19,Put,71.0467,70.0309,71.0874,53.6646
6/28/13,407.4,408.66,388.87,74228400,0,-2.2024,-4.279646031,-0.050044948,0.017681348,6,12,Call,71.0874,73.5985,72.1439,51.4622
7/5/13,402.69,423.29,401.22,49138300,0,2.7111,5.004494834,-0.021312305,0.018466135,8,3,Call,71.2719,71.4371,67.383,54.1733
7/12/13,420.11,429.79,410.38,54928000,0,1.1797,2.131230466,0.003669951,0.021415684,11,21,Put,71.4371,67.383,71.9986,55.353
7/19/13,425.01,434.87,424.17,40894500,0,-0.2024,-0.366995101,-0.036372817,0.009147993,8,2,Call,71.7563,71.0467,70.0309,55.1506
7/26/13,429.46,444.59,418.71,57099100,0,2.0817,3.637281745,-0.046590737,0.004889247,5,12,Call,71.8131,76.6091,72.7952,57.2323
8/2/13,440.8,462.85,440.2,48624000,0,2.7968,4.659073683,0.011113488,0.00305126,4,12,Put,71.9083,68.6949,65.7813,60.0291
8/9/13,464.69,471.89,453.65,52686200,3.05,-0.6598,-1.111348795,-0.095316681,0.010223651,4,25,Call,71.9986,71.8131,76.6091,59.3693
8/16/13,456.86,504.25,456.63,101976700,0,6.2551,9.531668099,0.002615609,0.026705979,8,15,Put,72.1439,72.8548,73.5894,65.6244
8/23/13,504.34,513.74,498.2,59715200,0,-0.1712,-0.261560932,0.028331545,0.011189806,8,8,Put,72.7952,76.8924,80.5069,65.4532
8/30/13,500.75,510.2,486,56239900,0,-1.8033,-2.83315449,-0.022085688,0.018615077,5,9,Call,72.8548,73.5894,73.0703,63.6499
9/6/13,493.1,502.24,487.35,45459100,0,1.4375,2.208568786,0.071670961,-0.004581697,3,12,Put,72.9413,73.7277,71.2719,65.0874
9/13/13,505,507.92,464.7,95909500,0,-4.3529,-7.167096132,-0.005369917,0.031590319,3,4,Call,73.0703,68.3042,68.9864,60.7345
9/20/13,461,478.55,447.22,89421200,0,0.3279,0.536991668,-0.031776033,0.013394582,10,8,Call,73.2634,67.6457,70.1303,61.0624
9/27/13,496.1,496.91,480.72,68166800,0,2.004,3.177603288,-0.000580004,0.01635583,2,6,Call,73.5894,73.0703,68.3042,63.0664
10/4/13,477.25,492.35,474.411,53030200,0,0.0366,0.058000412,-0.019849055,0.013881752,10,12,Call,73.5933,77.0638,77.8089,63.103
10/11/13,486.56,493.84,478.28,51831300,0,1.2779,1.984905461,-0.031595303,0.011975539,6,11,Call,73.5985,72.1439,72.8548,64.3809
10/18/13,489.83,509.26,489.35,49186000,0,2.1005,3.159530335,-0.032450361,0.004597938,5,9,Call,73.7277,71.2719,71.4371,66.4814
10/25/13,511.77,533.23,508.03,70301800,0,2.2297,3.2450361,0.011398846,0.019315079,6,8,Put,73.9538,72.9413,73.7277,68.7111
11/1/13,529.04,539.25,514.54,74678500,0,-0.7744,-1.139884628,-0.006832924,0.015737753,7,4,Call,74.1952,73.9538,72.9413,67.9367
11/8/13,521.1,528.885,512.38,45541200,3.05,0.4674,0.683292376,-0.008440794,0.01291848,3,14,Call,74.3426,76.7743,76.8594,68.4041
11/15/13,519.99,529.28,514.41,43903200,0,0.5823,0.844079413,0.009987673,0.004522726,2,12,Put,74.3947,69.262,69.2633,68.9864
11/22/13,524.99,527.19,513.67,40484000,0,-0.6822,-0.998767279,-0.065226227,0.001210686,2,11,Call,75.0299,73.2634,67.6457,68.3042
11/29/13,521.02,558.33,521,46866800,0,4.7661,6.522622735,-0.007054005,0.023595012,6,2,Call,75.603,69.3902,68.6856,73.0703
12/6/13,558,575.1358,550.82,74759100,0,0.5191,0.705400506,0.010083069,0.025250791,9,5,Put,75.7261,74.3947,69.262,73.5894
12/13/13,560.9001,570.97,553.67,55485500,0,-0.7346,-1.008306934,0.009853917,-0.000439556,1,10,Put,76.1708,75.7261,74.3947,72.8548
12/20/13,555.02,562.6389,538.8,65538600,0,-0.7109,-0.985391696,-0.01976399,0.00643011,5,6,Call,76.6091,72.7952,76.8924,72.1439
12/27/13,568,571.88,559.5,39241200,0,1.4546,1.976398976,0.035324122,0.00329891,5,10,Put,76.7743,76.8594,76.975,73.5985
1/3/14,557.46,561.28,540.43,39423800,0,-2.5111,-3.532412214,0.015086198,0.015040124,6,7,Put,76.8594,76.975,74.1952,71.0874
1/10/14,537.45,546.86,531.11,56159800,0,-1.0565,-1.508619766,-0.014297638,0.012007897,5,3,Call,76.8924,80.5069,76.1708,70.0309
1/17/14,529.91,560.2,529.88,62811100,0,1.0158,1.429763803,-0.009889027,0.012932498,5,7,Call,76.975,74.1952,73.9538,71.0467
1/24/14,540.99,557.29,540.42,55039500,0,0.7096,0.988902717,0.090831285,0.008354739,3,15,Put,77.0638,77.8089,80.3446,71.7563
1/31/14,550.07,554.8,493.55,116661100,0,-5.975,-9.083128488,-0.042413629,0.006749099,7,20,Call,77.8089,80.3446,83.2633,65.7813
2/7/14,502.61,522.9299,499.3,61947700,3.05,2.9136,4.241362896,-0.04468747,0.008281479,6,11,Call,77.8341,78.3313,75.603,68.6949
2/14/14,518.66,545.9799,518,54151400,0,3.2134,4.468747001,0.035677044,0.027101189,7,9,Put,78.2226,74.3426,76.7743,71.9083
2/21/14,546,551.19,524.6,41380800,0,-2.4771,-3.567704433,-0.001880337,0.010868883,7,9,Call,78.3313,75.603,69.3902,69.4312
2/28/14,523.15,532.75,515.6,52533200,0,0.1308,0.188033697,-0.007918171,-0.001361455,5,14,Call,79.3221,78.2226,74.3426,69.562
3/7/14,523.42,534.75,522.81,39435800,0,0.5552,0.791817129,0.010959224,-0.001624658,4,13,Put,79.4249,77.8341,78.3313,70.1172
3/14/14,528.36,539.66,523,41145600,0,-0.7601,-1.095922407,-0.015351002,0.02312179,6,1,Call,80.3446,83.2633,85.1153,69.3571
3/21/14,527.7,536.24,525.2001,43442600,0,1.0813,1.535100173,-0.007431749,-0.004048284,8,6,Call,80.5069,76.1708,75.7261,70.4384
3/28/14,538.42,549,534.25,48584200,0,0.5274,0.743174881,0.009476583,0.009830537,3,8,Put,81.6341,79.4249,77.8341,70.9658
4/4/14,539.23,543.48,530.58,35265900,0,-0.6662,-0.947658308,0.023498375,0.015205147,3,12,Put,82.6917,79.3221,78.2226,70.2996
